Fecha,MemoriaUsadaJVM(bytes)
2020-08-03 05:01:15,173747936
2020-08-03 05:01:25,93902992
2020-08-03 05:01:35,102363512
2020-08-03 05:01:45,113390024
2020-08-03 05:01:55,145255048
2020-08-03 05:02:05,181577760
2020-08-03 05:02:15,98763992
2020-08-03 05:02:25,151281448
2020-08-03 05:02:35,186865808
2020-08-03 05:02:45,198106736
2020-08-03 05:02:55,92238576
2020-08-03 05:03:05,157674816
2020-08-03 05:03:16,195914872
2020-08-03 05:03:26,115984160
2020-08-03 05:03:36,172199408
2020-08-03 05:03:46,174769776
2020-08-03 05:03:56,192229384
2020-08-03 05:04:06,222912512
2020-08-03 05:04:16,99848016
2020-08-03 05:04:26,125768736
2020-08-03 05:04:36,165699040
2020-08-03 05:04:46,169535592
2020-08-03 05:04:56,96534648
2020-08-03 05:05:06,147879192
2020-08-03 05:05:16,179411288
2020-08-03 05:05:26,92804728
2020-08-03 05:05:36,125467088
2020-08-03 05:05:46,129065808
2020-08-03 05:05:56,179683744
2020-08-03 05:06:06,96563904
2020-08-03 05:06:16,154359448
2020-08-03 05:06:26,88692504
2020-08-03 05:06:36,103983240
2020-08-03 05:06:46,125348240
2020-08-03 05:06:56,169936536
2020-08-03 05:07:06,211665344
2020-08-03 05:07:16,155656240
2020-08-03 05:07:26,199928352
2020-08-03 05:07:36,159492960
2020-08-03 05:07:46,109205624
2020-08-03 05:07:56,172024904
2020-08-03 05:08:06,102103688
2020-08-03 05:08:16,108744208
2020-08-03 05:08:26,126331232
2020-08-03 05:08:36,137793008
2020-08-03 05:08:46,142817704
2020-08-03 05:08:56,156509024
2020-08-03 05:09:06,157842680
2020-08-03 05:09:16,163298360
2020-08-03 05:09:26,176803528
2020-08-03 05:09:36,89053600
2020-08-03 05:09:46,98617176
2020-08-03 05:09:56,135360920
2020-08-03 05:10:06,179681864
2020-08-03 05:10:16,108913520
2020-08-03 05:10:26,160355632
2020-08-03 05:10:36,107416616
2020-08-03 05:10:46,152755008
2020-08-03 05:10:56,219648736
2020-08-03 05:11:06,166538232
2020-08-03 05:11:16,96675288
2020-08-03 05:11:26,162092792
2020-08-03 05:11:36,196313952
2020-08-03 05:11:46,95630312
2020-08-03 05:11:56,167115432
2020-08-03 05:12:06,120514712
2020-08-03 05:12:16,189984848
2020-08-03 05:12:26,92002088
2020-08-03 05:12:36,93369016
2020-08-03 05:12:46,98114704
2020-08-03 05:12:56,149354216
2020-08-03 05:13:06,195641352
2020-08-03 05:13:16,129259264
2020-08-03 05:13:26,191026224
2020-08-03 05:13:36,150703472
2020-08-03 05:13:46,216832912
2020-08-03 05:13:56,118178336
2020-08-03 05:14:06,198389832
2020-08-03 05:14:17,126133840
2020-08-03 05:14:27,200085248
2020-08-03 05:14:37,131054112
2020-08-03 05:14:47,170592400
2020-08-03 05:14:57,205298808
2020-08-03 05:15:07,131787392
2020-08-03 05:15:17,190797440
2020-08-03 05:15:27,111872984
2020-08-03 05:15:37,177880960
2020-08-03 05:15:47,112309824
2020-08-03 05:15:57,156418632
2020-08-03 05:16:07,93745984
2020-08-03 05:16:17,167904704
2020-08-03 05:16:27,99750408
2020-08-03 05:16:37,120937688
2020-08-03 05:16:47,126061096
2020-08-03 05:16:57,171466680
2020-08-03 05:17:07,196756552
2020-08-03 05:17:17,121289952
2020-08-03 05:17:27,180466832
2020-08-03 05:17:37,204680192
2020-08-03 05:17:47,210036536
2020-08-03 05:17:57,100704392
2020-08-03 05:18:07,147025816
2020-08-03 05:18:17,191990696
2020-08-03 05:18:27,138550544
2020-08-03 05:18:37,179932192
2020-08-03 05:18:47,227141224
2020-08-03 05:18:57,167143480
2020-08-03 05:19:07,216846848
2020-08-03 05:19:17,133280152
2020-08-03 05:19:27,103796208
2020-08-03 05:19:37,192572112
2020-08-03 05:19:47,121524656
2020-08-03 05:19:57,198287304
2020-08-03 05:20:07,128443888
2020-08-03 05:20:17,192058568
2020-08-03 05:20:27,150934232
2020-08-03 05:20:37,184549656
2020-08-03 05:20:47,200675568
2020-08-03 05:20:57,139057088
2020-08-03 05:21:07,205089056
2020-08-03 05:21:17,140134712
2020-08-03 05:21:27,112526920
2020-08-03 05:21:37,116650128
2020-08-03 05:21:47,211989992
2020-08-03 05:21:57,129473464
2020-08-03 05:22:07,167541392
2020-08-03 05:22:17,196835624
2020-08-03 05:22:27,149713600
2020-08-03 05:22:37,120629544
2020-08-03 05:22:47,203051672
2020-08-03 05:22:57,139073928
2020-08-03 05:23:07,196855664
2020-08-03 05:23:17,154366544
2020-08-03 05:23:27,93003000
2020-08-03 05:23:37,131761552
2020-08-03 05:23:47,176901840
2020-08-03 05:23:57,107489016
2020-08-03 05:24:07,140938384
2020-08-03 05:24:17,178221608
2020-08-03 05:24:27,122293816
2020-08-03 05:24:37,205507728
2020-08-03 05:24:47,200095776
2020-08-03 05:24:57,178345032
2020-08-03 05:25:08,161625872
2020-08-03 05:25:18,103373936
2020-08-03 05:25:28,191725672
2020-08-03 05:25:38,158144616
2020-08-03 05:25:48,92753984
2020-08-03 05:25:58,189716048
2020-08-03 05:26:08,131971560
2020-08-03 05:26:18,178941352
2020-08-03 05:26:28,105313328
2020-08-03 05:26:38,169400144
2020-08-03 05:26:48,117089000
2020-08-03 05:26:58,193924752
2020-08-03 05:27:08,95242936
2020-08-03 05:27:18,103173600
2020-08-03 05:27:28,152025248
2020-08-03 05:27:38,166815992
2020-08-03 05:27:48,177593344
2020-08-03 05:27:58,111852344
2020-08-03 05:28:08,173605288
2020-08-03 05:28:18,209823456
2020-08-03 05:28:28,153832336
2020-08-03 05:28:38,213632424
2020-08-03 05:28:48,127686280
2020-08-03 05:28:58,112574832
2020-08-03 05:29:08,186786704
2020-08-03 05:29:18,102194680
2020-08-03 05:29:28,170533368
2020-08-03 05:29:38,102650416
2020-08-03 05:29:48,150847392
2020-08-03 05:29:58,112238104
2020-08-03 05:30:08,160034600
2020-08-03 05:30:18,175122192
2020-08-03 05:30:28,97067472
2020-08-03 05:30:38,160438504
2020-08-03 05:30:48,101842528
2020-08-03 05:30:58,169391936
2020-08-03 05:31:08,100889840
2020-08-03 05:31:18,148229392
2020-08-03 05:31:28,111198880
2020-08-03 05:31:38,214015024
2020-08-03 05:31:48,147184984
2020-08-03 05:31:58,130474160
2020-08-03 05:32:08,211412656
2020-08-03 05:32:18,173638520
2020-08-03 05:32:28,145754224
2020-08-03 05:32:38,130823384
2020-08-03 05:32:48,219550240
2020-08-03 05:32:58,178966016
2020-08-03 05:33:08,183148160
2020-08-03 05:33:18,199356080
2020-08-03 05:33:28,133535032
2020-08-03 05:33:38,176505464
2020-08-03 05:33:48,188438312
2020-08-03 05:33:58,108435224
2020-08-03 05:34:08,109750280
2020-08-03 05:34:18,119861656
2020-08-03 05:34:28,166923856
2020-08-03 05:34:38,124199896
2020-08-03 05:34:48,190316720
2020-08-03 05:34:58,188751888
2020-08-03 05:35:08,216497872
2020-08-03 05:35:18,158570072
2020-08-03 05:35:28,159939656
2020-08-03 05:35:38,161249440
2020-08-03 05:35:48,171469552
2020-08-03 05:35:58,214117960
2020-08-03 05:36:09,184503376
2020-08-03 05:36:19,149855336
2020-08-03 05:36:29,134146440
2020-08-03 05:36:39,214094112
2020-08-03 05:36:49,174581088
2020-08-03 05:36:59,180543296
2020-08-03 05:37:09,175426496
2020-08-03 05:37:19,117455464
2020-08-03 05:37:29,182467120
2020-08-03 05:37:39,138502408
2020-08-03 05:37:49,200056856
2020-08-03 05:37:59,212985928
2020-08-03 05:38:09,201387872
2020-08-03 05:38:19,163968280
2020-08-03 05:38:29,178358912
2020-08-03 05:38:39,131643216
2020-08-03 05:38:49,176713096
2020-08-03 05:38:59,153979640
2020-08-03 05:39:09,174059560
2020-08-03 05:39:19,200773096
2020-08-03 05:39:29,183825008
2020-08-03 05:39:39,128672696
2020-08-03 05:39:49,177561208
2020-08-03 05:39:59,162186960
2020-08-03 05:40:09,128379976
2020-08-03 05:40:19,214764464
2020-08-03 05:40:29,196627520
2020-08-03 05:40:39,147362632
2020-08-03 05:40:49,161479760
2020-08-03 05:40:59,219112624
2020-08-03 05:41:09,209197712
2020-08-03 05:41:19,168809520
2020-08-03 05:41:29,142050144
2020-08-03 05:41:39,171742976
2020-08-03 05:41:49,179631416
2020-08-03 05:41:59,181268480
2020-08-03 05:42:09,182598664
2020-08-03 05:42:19,193777944
2020-08-03 05:42:29,134711952
2020-08-03 05:42:39,198100896
2020-08-03 05:42:49,163674184
2020-08-03 05:42:59,148995424
2020-08-03 05:43:09,234325464
2020-08-03 05:43:19,153166240
2020-08-03 05:43:29,209452152
2020-08-03 05:43:39,210788864
2020-08-03 05:43:49,219131624
2020-08-03 05:43:59,168151680
2020-08-03 05:44:09,144710976
2020-08-03 05:44:19,222324216
2020-08-03 05:44:29,201273112
2020-08-03 05:44:39,198129344
2020-08-03 05:44:49,167084944
2020-08-03 05:44:59,164837752
2020-08-03 05:45:09,230561408
2020-08-03 05:45:19,113547904
2020-08-03 05:45:29,156325728
2020-08-03 05:45:39,216635808
2020-08-03 05:45:49,155720200
2020-08-03 05:45:59,176792784
2020-08-03 05:46:09,178155632
2020-08-03 05:46:19,187256968
2020-08-03 05:46:29,135008144
2020-08-03 05:46:39,192494584
2020-08-03 05:46:49,125397352
2020-08-03 05:46:59,170365560
2020-08-03 05:47:10,191408728
2020-08-03 05:47:20,199673656
2020-08-03 05:47:30,126639616
2020-08-03 05:47:40,158801784
2020-08-03 05:47:50,169811992
2020-08-03 05:48:00,216829880
2020-08-03 05:48:10,218164848
2020-08-03 05:48:20,231284952
2020-08-03 05:48:30,166863456
2020-08-03 05:48:40,203430256
2020-08-03 05:48:50,223383592
2020-08-03 05:49:00,160021784
2020-08-03 05:49:10,216118072
2020-08-03 05:49:20,183808792
2020-08-03 05:49:30,138163200
2020-08-03 05:49:40,189304016
2020-08-03 05:49:50,224426192
2020-08-03 05:50:00,163216848
2020-08-03 05:50:10,209750760
2020-08-03 05:50:20,144028176
2020-08-03 05:50:30,221247232
2020-08-03 05:50:40,164023704
2020-08-03 05:50:50,226445168
2020-08-03 05:51:00,217909232
2020-08-03 05:51:10,182264128
2020-08-03 05:51:20,219004616
2020-08-03 05:51:30,168036104
2020-08-03 05:51:40,217549616
2020-08-03 05:51:50,167069592
2020-08-03 05:52:00,121583736
2020-08-03 05:52:10,175144256
2020-08-03 05:52:20,196439744
2020-08-03 05:52:30,155967064
2020-08-03 05:52:40,226154264
2020-08-03 05:52:50,129205928
2020-08-03 05:53:00,125625808
2020-08-03 05:53:10,193782936
2020-08-03 05:53:20,218718048
2020-08-03 05:53:30,150175632
2020-08-03 05:53:40,180188848
2020-08-03 05:53:50,121051272
2020-08-03 05:54:00,195874056
2020-08-03 05:54:10,119757544
2020-08-03 05:54:20,149155616
2020-08-03 05:54:30,204371144
2020-08-03 05:54:40,154290720
2020-08-03 05:54:50,204570624
2020-08-03 05:55:00,180337968
2020-08-03 05:55:10,129305072
2020-08-03 05:55:20,172909504
2020-08-03 05:55:30,229999072
2020-08-03 05:55:40,172097600
2020-08-03 05:55:50,119147480
2020-08-03 05:56:00,213623960
2020-08-03 05:56:10,176424176
2020-08-03 05:56:20,132073248
2020-08-03 05:56:30,240160752
2020-08-03 05:56:40,151003560
2020-08-03 05:56:50,175825072
2020-08-03 05:57:00,238755224
2020-08-03 05:57:10,181361568
2020-08-03 05:57:20,223879648
2020-08-03 05:57:30,213061880
2020-08-03 05:57:40,189814400
2020-08-03 05:57:50,141546864
2020-08-03 05:58:00,229236304
2020-08-03 05:58:11,188922416
2020-08-03 05:58:21,241190200
2020-08-03 05:58:31,200501424
2020-08-03 05:58:41,126570960
2020-08-03 05:58:51,199980776
2020-08-03 05:59:01,196390184
2020-08-03 05:59:11,159215112
2020-08-03 05:59:21,131256816
2020-08-03 05:59:31,210406792
2020-08-03 05:59:41,134711328
2020-08-03 05:59:51,171509640
2020-08-03 06:00:01,172873440
2020-08-03 06:00:11,174239424
2020-08-03 06:00:21,188299816
2020-08-03 06:00:31,112853720
2020-08-03 06:00:41,165467376
2020-08-03 06:00:51,222200592
2020-08-03 06:01:01,208835760
2020-08-03 06:01:11,163095976
2020-08-03 06:01:21,212441920
2020-08-03 06:01:31,162001296
2020-08-03 06:01:41,204751768
2020-08-03 06:01:51,145467896
2020-08-03 06:02:01,123626720
2020-08-03 06:02:11,205088616
2020-08-03 06:02:21,131227760
2020-08-03 06:02:31,206674224
2020-08-03 06:02:41,167367240
2020-08-03 06:02:51,229895168
2020-08-03 06:03:01,185803944
2020-08-03 06:03:11,140612608
2020-08-03 06:03:21,182320056
2020-08-03 06:03:31,149782712
2020-08-03 06:03:41,199211072
2020-08-03 06:03:51,134669656
2020-08-03 06:04:01,225933808
2020-08-03 06:04:11,139680728
2020-08-03 06:04:21,213522664
2020-08-03 06:04:31,171271280
2020-08-03 06:04:41,223028352
2020-08-03 06:04:51,213170408
2020-08-03 06:05:01,143283136
2020-08-03 06:05:11,166696136
2020-08-03 06:05:21,158720584
2020-08-03 06:05:31,234019744
2020-08-03 06:05:41,152253104
2020-08-03 06:05:51,226684192
2020-08-03 06:06:01,149552616
2020-08-03 06:06:11,147058112
2020-08-03 06:06:21,222707640
2020-08-03 06:06:31,124465088
2020-08-03 06:06:41,161940104
2020-08-03 06:06:51,190817552
2020-08-03 06:07:01,138722112
2020-08-03 06:07:11,204878328
2020-08-03 06:07:21,175064912
2020-08-03 06:07:31,159276008
2020-08-03 06:07:41,139414864
2020-08-03 06:07:51,187896520
2020-08-03 06:08:01,164055320
2020-08-03 06:08:11,208894464
2020-08-03 06:08:21,159435464
2020-08-03 06:08:31,131813856
2020-08-03 06:08:41,205761032
2020-08-03 06:08:51,171902416
2020-08-03 06:09:02,153080960
2020-08-03 06:09:12,176292184
2020-08-03 06:09:22,188627128
2020-08-03 06:09:32,120846368
2020-08-03 06:09:42,122937848
2020-08-03 06:09:52,131782608
2020-08-03 06:10:02,191857896
2020-08-03 06:10:12,159201792
2020-08-03 06:10:22,212025472
2020-08-03 06:10:32,213388432
2020-08-03 06:10:42,177701440
2020-08-03 06:10:52,130727752
2020-08-03 06:11:02,160396560
2020-08-03 06:11:12,221780544
2020-08-03 06:11:22,147151928
2020-08-03 06:11:32,171226904
2020-08-03 06:11:42,207568376
2020-08-03 06:11:52,177176280
2020-08-03 06:12:02,193215416
2020-08-03 06:12:12,214921216
2020-08-03 06:12:22,195505200
2020-08-03 06:12:32,240445912
2020-08-03 06:12:42,191371160
2020-08-03 06:12:52,145653328
2020-08-03 06:13:02,184670680
2020-08-03 06:13:12,183626296
2020-08-03 06:13:22,228872528
2020-08-03 06:13:32,157946232
2020-08-03 06:13:42,199791128
2020-08-03 06:13:52,147710232
2020-08-03 06:14:02,197010152
2020-08-03 06:14:12,222646696
2020-08-03 06:14:22,145025880
2020-08-03 06:14:32,185031128
2020-08-03 06:14:42,241412056
2020-08-03 06:14:52,186661144
2020-08-03 06:15:02,172047248
2020-08-03 06:15:12,222088568
2020-08-03 06:15:22,216062848
2020-08-03 06:15:32,173758584
2020-08-03 06:15:42,144137848
2020-08-03 06:15:52,231155872
2020-08-03 06:16:02,225192744
2020-08-03 06:16:12,203660232
2020-08-03 06:16:22,170007544
2020-08-03 06:16:32,236680872
2020-08-03 06:16:42,195464008
2020-08-03 06:16:52,228117136
2020-08-03 06:17:02,166669512
2020-08-03 06:17:12,188346896
2020-08-03 06:17:22,205542616
2020-08-03 06:17:32,169717472
2020-08-03 06:17:42,197263800
2020-08-03 06:17:52,148681776
2020-08-03 06:18:02,218704592
2020-08-03 06:18:12,129684616
2020-08-03 06:18:22,148357664
2020-08-03 06:18:32,204809600
2020-08-03 06:18:42,181237160
2020-08-03 06:18:52,143613704
2020-08-03 06:19:02,181962616
2020-08-03 06:19:12,225745552
2020-08-03 06:19:22,128687192
2020-08-03 06:19:32,187539800
2020-08-03 06:19:42,220500824
2020-08-03 06:19:52,125578936
2020-08-03 06:20:03,156386152
2020-08-03 06:20:13,157762224
2020-08-03 06:20:23,181633504
2020-08-03 06:20:33,227293072
2020-08-03 06:20:43,165068248
2020-08-03 06:20:53,193566448
2020-08-03 06:21:03,150222528
2020-08-03 06:21:13,186208024
2020-08-03 06:21:23,213848792
2020-08-03 06:21:33,161211048
2020-08-03 06:21:43,200740728
2020-08-03 06:21:53,223176640
2020-08-03 06:22:03,132599640
2020-08-03 06:22:13,133977824
2020-08-03 06:22:23,150289992
2020-08-03 06:22:33,214356184
2020-08-03 06:22:43,134203392
2020-08-03 06:22:53,188844344
2020-08-03 06:23:03,141186136
2020-08-03 06:23:13,166174384
2020-08-03 06:23:23,134459312
2020-08-03 06:23:33,224013896
2020-08-03 06:23:43,208706632
2020-08-03 06:23:53,177059904
2020-08-03 06:24:03,148301696
2020-08-03 06:24:13,232668704
2020-08-03 06:24:23,233851408
2020-08-03 06:24:33,178679712
2020-08-03 06:24:43,218807864
2020-08-03 06:24:53,235652280
2020-08-03 06:25:03,181910784
2020-08-03 06:25:13,204020832
2020-08-03 06:25:23,221498888
2020-08-03 06:25:33,154706248
2020-08-03 06:25:43,211832048
2020-08-03 06:25:53,148875064
2020-08-03 06:26:03,237402904
2020-08-03 06:26:13,202289080
2020-08-03 06:26:23,165353656
2020-08-03 06:26:33,155917928
2020-08-03 06:26:43,187416880
2020-08-03 06:26:53,137527184
2020-08-03 06:27:03,210770576
2020-08-03 06:27:13,233168000
2020-08-03 06:27:23,132790232
2020-08-03 06:27:33,191131072
2020-08-03 06:27:43,153219200
2020-08-03 06:27:53,226197424
2020-08-03 06:28:03,219688208
2020-08-03 06:28:13,158798784
2020-08-03 06:28:23,205051512
2020-08-03 06:28:33,163681488
2020-08-03 06:28:43,213925360
2020-08-03 06:28:53,142698056
2020-08-03 06:29:03,250742176
2020-08-03 06:29:13,203145720
2020-08-03 06:29:23,140483736
2020-08-03 06:29:33,192811944
2020-08-03 06:29:43,165496720
2020-08-03 06:29:53,227127176
2020-08-03 06:30:03,217860048
2020-08-03 06:30:13,254072816
2020-08-03 06:30:23,195165600
2020-08-03 06:30:33,156988000
2020-08-03 06:30:43,211121680
2020-08-03 06:30:53,135856336
2020-08-03 06:31:04,210524432
2020-08-03 06:31:14,164391104
2020-08-03 06:31:24,185835488
2020-08-03 06:31:34,142898256
2020-08-03 06:31:44,183760728
2020-08-03 06:31:54,247343248
2020-08-03 06:32:04,219941176
2020-08-03 06:32:14,175680200
2020-08-03 06:32:24,259669856
2020-08-03 06:32:34,211211944
2020-08-03 06:32:44,158899000
2020-08-03 06:32:54,223185248
2020-08-03 06:33:04,144960416
2020-08-03 06:33:14,183587392
2020-08-03 06:33:24,214756696
2020-08-03 06:33:34,216114056
2020-08-03 06:33:44,217466832
2020-08-03 06:33:54,234228832
2020-08-03 06:34:04,196882168
2020-08-03 06:34:14,230580080
2020-08-03 06:34:24,181618088
2020-08-03 06:34:34,148186720
2020-08-03 06:34:44,173834744
2020-08-03 06:34:54,135667040
2020-08-03 06:35:04,206500608
2020-08-03 06:35:14,244080344
2020-08-03 06:35:24,168258408
2020-08-03 06:35:34,142328128
2020-08-03 06:35:44,171039264
2020-08-03 06:35:54,216236512
2020-08-03 06:36:04,174565768
2020-08-03 06:36:14,241655088
2020-08-03 06:36:24,157409368
2020-08-03 06:36:34,202347928
2020-08-03 06:36:44,138245528
2020-08-03 06:36:54,187402696
2020-08-03 06:37:04,152133384
2020-08-03 06:37:14,225659704
2020-08-03 06:37:24,179094128
2020-08-03 06:37:34,259405784
2020-08-03 06:37:44,221419800
2020-08-03 06:37:54,143594000
2020-08-03 06:38:04,231674928
2020-08-03 06:38:14,150003336
2020-08-03 06:38:24,214749104
2020-08-03 06:38:34,216414264
2020-08-03 06:38:44,148249368
2020-08-03 06:38:54,217193376
2020-08-03 06:39:04,207978648
2020-08-03 06:39:14,142197152
2020-08-03 06:39:24,179875312
2020-08-03 06:39:34,194212200
2020-08-03 06:39:44,254377376
2020-08-03 06:39:54,194133592
2020-08-03 06:40:04,165817432
2020-08-03 06:40:14,243939952
2020-08-03 06:40:24,218179944
2020-08-03 06:40:34,167617200
2020-08-03 06:40:44,175401816
2020-08-03 06:40:54,224834216
2020-08-03 06:41:04,190849576
2020-08-03 06:41:14,152831280
2020-08-03 06:41:24,212260528
2020-08-03 06:41:34,196022264
2020-08-03 06:41:45,166892432
2020-08-03 06:41:55,248501184
2020-08-03 06:42:05,228872976
2020-08-03 06:42:15,212550752
2020-08-03 06:42:25,194700048
2020-08-03 06:42:35,90124432
2020-08-03 06:42:45,115974584
2020-08-03 06:42:55,197220616
2020-08-03 06:43:05,142126464
2020-08-03 06:43:15,121435344
2020-08-03 06:43:25,146572792
2020-08-03 06:43:35,162755616
2020-08-03 06:43:45,158424208
2020-08-03 06:43:55,145124176
2020-08-03 06:44:05,162003328
2020-08-03 06:44:15,141651536
2020-08-03 06:44:25,127337696
2020-08-03 06:44:35,193474808
2020-08-03 06:44:45,167990520
2020-08-03 06:44:55,150729728
2020-08-03 06:45:05,159696928
2020-08-03 06:45:15,125147952
2020-08-03 06:45:25,126505536
2020-08-03 06:45:35,127858768
2020-08-03 06:45:45,129192920
2020-08-03 06:45:55,130588464
2020-08-03 06:46:05,131951264
2020-08-03 06:46:15,133293968
2020-08-03 06:46:25,134651480
2020-08-03 06:46:35,136004712
2020-08-03 06:46:45,137340984
2020-08-03 06:46:55,138694296