Fecha,CPU_Load,Memory_Used,Free_Memory,Free_Disk_D
2020-08-03 05:25:10,8,30.49,2709,85333
2020-08-03 05:25:20,5,30.49,2710,85333
2020-08-03 05:25:30,8,30.49,2709,85333
2020-08-03 05:25:40,5,30.47,2710,85332
2020-08-03 05:25:50,4,30.46,2710,85332
2020-08-03 05:26:00,5,30.48,2710,85332
2020-08-03 05:26:10,10,30.48,2710,85332
2020-08-03 05:26:20,4,30.48,2710,85332
2020-08-03 05:26:30,4,30.48,2710,85332
2020-08-03 05:26:40,7,30.48,2710,85332
2020-08-03 05:26:50,5,30.46,2710,85332
2020-08-03 05:27:00,5,30.46,2711,85332
2020-08-03 05:27:20,0,30.47,2711,85331
2020-08-03 05:27:30,0,30.42,2712,85331
2020-08-03 05:27:40,0,30.49,2710,85331
2020-08-03 05:27:50,0,30.49,2710,85331
2020-08-03 05:28:00,7,30.52,2708,85331
2020-08-03 05:28:10,2,30.5,2710,85331
2020-08-03 05:28:20,5,30.49,2710,85331
2020-08-03 05:28:30,4,30.48,2710,85331
2020-08-03 05:28:40,5,30.5,2710,85331
2020-08-03 05:28:50,2,30.49,2710,85331
2020-08-03 05:29:00,11,30.51,2709,85331
2020-08-03 05:29:10,14,30.5,2709,85331
2020-08-03 05:29:20,0,30.51,2709,85330
2020-08-03 05:29:30,4,30.5,2709,85330
2020-08-03 05:29:40,4,30.47,2711,85330
2020-08-03 05:29:50,2,30.47,2711,85330
2020-08-03 05:30:00,7,30.47,2711,85330
2020-08-03 05:30:10,4,30.46,2711,85330
2020-08-03 05:30:20,44,30.48,2710,85330
2020-08-03 05:30:30,4,30.51,2708,85330
2020-08-03 05:30:40,5,30.51,2708,85330
2020-08-03 05:30:50,10,30.49,2708,85330
2020-08-03 05:31:00,10,30.51,2708,85330
2020-08-03 05:31:10,8,30.51,2708,85330
2020-08-03 05:31:20,2,30.51,2708,85330
2020-08-03 05:31:30,5,30.52,2707,85330
2020-08-03 05:31:40,2,30.5,2708,85329
2020-08-03 05:31:50,2,30.5,2708,85329
2020-08-03 05:32:00,8,30.51,2708,85329
2020-08-03 05:32:10,7,30.52,2707,85329
2020-08-03 05:32:20,2,30.53,2707,85329
2020-08-03 05:32:30,7,30.54,2707,85329
2020-08-03 05:32:40,10,30.55,2707,85329
2020-08-03 05:32:50,14,30.57,2706,85329
2020-08-03 05:33:00,4,30.56,2706,85329
2020-08-03 05:33:10,2,30.55,2706,85329
2020-08-03 05:33:20,0,30.55,2706,85329
2020-08-03 05:33:30,2,30.55,2706,85328
2020-08-03 05:33:40,2,30.5,2708,85328
2020-08-03 05:33:50,0,30.54,2707,85328
2020-08-03 05:34:00,0,30.52,2708,85328
2020-08-03 05:34:10,0,30.52,2708,85328
2020-08-03 05:34:20,0,30.52,2708,85328
2020-08-03 05:34:30,2,30.52,2708,85328
2020-08-03 05:34:40,8,30.52,2707,85328
2020-08-03 05:34:50,4,30.48,2709,85328
2020-08-03 05:35:00,8,30.51,2708,85328
2020-08-03 05:35:10,5,30.52,2708,85328
2020-08-03 05:35:20,7,30.56,2707,85327
2020-08-03 05:35:30,0,30.5,2709,85327
2020-08-03 05:35:40,0,30.51,2709,85327
2020-08-03 05:35:50,0,30.5,2709,85327
2020-08-03 05:36:00,4,30.51,2709,85327
2020-08-03 05:36:10,4,30.49,2709,85327
2020-08-03 05:36:20,7,30.5,2709,85327
2020-08-03 05:36:30,10,30.51,2709,85327
2020-08-03 05:36:40,4,30.5,2709,85327
2020-08-03 05:36:50,5,30.48,2710,85327
2020-08-03 05:37:00,19,30.5,2709,85327
2020-08-03 05:37:10,2,30.5,2709,85327
2020-08-03 05:37:30,7,30.5,2709,85327
2020-08-03 05:37:40,4,30.49,2710,85327
2020-08-03 05:37:50,2,30.45,2711,85327
2020-08-03 05:38:00,8,30.54,2708,85327
2020-08-03 05:38:10,5,30.53,2708,85327
2020-08-03 05:38:20,11,30.54,2708,85327
2020-08-03 05:38:30,11,30.53,2708,85326
2020-08-03 05:38:40,5,30.55,2707,85326
2020-08-03 05:38:50,0,30.54,2707,85326
2020-08-03 05:39:00,5,30.56,2707,85326
2020-08-03 05:39:10,4,30.56,2707,85326
2020-08-03 05:39:20,2,30.56,2707,85326
2020-08-03 05:39:30,7,30.55,2707,85326
2020-08-03 05:39:40,10,30.56,2707,85326
2020-08-03 05:39:50,5,30.56,2707,85326
2020-08-03 05:40:00,10,30.58,2706,85326
2020-08-03 05:40:10,7,30.58,2706,85326
2020-08-03 05:40:20,5,30.58,2706,85326
2020-08-03 05:40:30,11,30.58,2706,85326
2020-08-03 05:40:40,2,30.57,2706,85326
2020-08-03 05:40:50,0,30.56,2707,85326
2020-08-03 05:41:00,5,30.56,2707,85326
2020-08-03 05:41:10,4,30.57,2707,85326
2020-08-03 05:41:20,10,30.57,2707,85326
2020-08-03 05:41:30,10,30.55,2707,85326
2020-08-03 05:41:40,4,30.55,2707,85326
2020-08-03 05:41:50,0,30.54,2708,85326
2020-08-03 05:42:00,0,30.5,2709,85326
2020-08-03 05:42:10,0,30.52,2709,85326
2020-08-03 05:42:20,0,30.52,2709,85326
2020-08-03 05:42:30,2,30.52,2709,85326
2020-08-03 05:42:40,11,30.48,2710,85326
2020-08-03 05:42:50,7,30.51,2709,85326
2020-08-03 05:43:00,4,30.51,2709,85326
2020-08-03 05:43:10,10,30.49,2709,85326
2020-08-03 05:43:20,5,30.5,2709,85326
2020-08-03 05:43:30,0,30.49,2709,85325
2020-08-03 05:43:40,0,30.49,2709,85325
2020-08-03 05:43:50,0,30.48,2709,85325
2020-08-03 05:44:00,2,30.45,2711,85325
2020-08-03 05:44:10,2,30.5,2709,85325
2020-08-03 05:44:20,10,30.5,2709,85325
2020-08-03 05:44:30,10,30.52,2709,85325
2020-08-03 05:44:40,10,30.52,2708,85325
2020-08-03 05:44:50,7,30.52,2709,85325
2020-08-03 05:45:00,7,30.52,2708,85325
2020-08-03 05:45:10,10,30.53,2708,85325
2020-08-03 05:45:20,0,30.53,2708,85325
2020-08-03 05:45:30,0,30.5,2709,85325
2020-08-03 05:45:40,4,30.52,2708,85325
2020-08-03 05:45:50,4,30.52,2708,85325
2020-08-03 05:46:00,2,30.53,2708,85324
2020-08-03 05:46:10,0,30.52,2708,85324
2020-08-03 05:46:20,0,30.52,2708,85324
2020-08-03 05:46:30,5,30.52,2708,85324
2020-08-03 05:46:40,8,30.53,2708,85324
2020-08-03 05:46:50,5,30.52,2708,85324
2020-08-03 05:47:00,4,30.52,2708,85324
2020-08-03 05:47:20,0,30.5,2709,85324
2020-08-03 05:47:30,4,30.48,2709,85324
2020-08-03 05:47:40,0,30.5,2709,85324
2020-08-03 05:47:50,0,30.5,2709,85324
2020-08-03 05:48:00,2,30.54,2708,85324
2020-08-03 05:48:10,0,30.51,2708,85323
2020-08-03 05:48:20,0,30.53,2708,85323
2020-08-03 05:48:30,5,30.51,2708,85323
2020-08-03 05:48:40,0,30.52,2708,85323
2020-08-03 05:48:50,0,30.49,2709,85323
2020-08-03 05:49:00,4,30.48,2709,85323
2020-08-03 05:49:10,2,30.49,2709,85323
2020-08-03 05:49:20,5,30.49,2709,85323
2020-08-03 05:49:30,11,30.5,2709,85323
2020-08-03 05:49:50,0,30.51,2708,85323
2020-08-03 05:50:00,4,30.51,2708,85323
2020-08-03 05:50:10,7,30.51,2708,85323
2020-08-03 05:50:20,2,30.5,2709,85322
2020-08-03 05:50:30,2,30.49,2709,85322
2020-08-03 05:50:40,0,30.5,2709,85322
2020-08-03 05:50:50,14,30.49,2709,85322
2020-08-03 05:51:00,4,30.51,2709,85322
2020-08-03 05:51:10,4,30.52,2709,85322
2020-08-03 05:51:20,0,30.52,2709,85322
2020-08-03 05:51:30,7,30.52,2708,85322
2020-08-03 05:51:40,4,30.53,2708,85322
2020-08-03 05:51:50,8,30.52,2708,85322
2020-08-03 05:52:00,7,30.54,2708,85322
2020-08-03 05:52:10,5,30.52,2708,85321
2020-08-03 05:52:20,0,30.53,2708,85321
2020-08-03 05:52:30,2,30.54,2708,85321
2020-08-03 05:52:40,5,30.55,2707,85321
2020-08-03 05:52:50,2,30.54,2707,85321
2020-08-03 05:53:00,2,30.57,2707,85321
2020-08-03 05:53:10,5,30.55,2707,85321
2020-08-03 05:53:20,2,30.54,2707,85321
2020-08-03 05:53:30,4,30.55,2707,85321
2020-08-03 05:53:40,2,30.54,2707,85321
2020-08-03 05:53:50,2,30.54,2707,85320
2020-08-03 05:54:00,8,30.56,2707,85320
2020-08-03 05:54:10,0,30.57,2706,85320
2020-08-03 05:54:20,2,30.52,2707,85320
2020-08-03 05:54:30,4,30.56,2706,85320
2020-08-03 05:54:40,4,30.56,2706,85320
2020-08-03 05:54:50,2,30.57,2706,85320
2020-08-03 05:55:00,10,30.57,2706,85320
2020-08-03 05:55:10,10,30.55,2706,85320
2020-08-03 05:55:20,0,30.54,2707,85319
2020-08-03 05:55:30,5,30.54,2707,85319
2020-08-03 05:55:40,5,30.55,2707,85319
2020-08-03 05:55:50,8,30.54,2707,85319
2020-08-03 05:56:00,8,30.56,2707,85319
2020-08-03 05:56:10,4,30.55,2707,85319
2020-08-03 05:56:20,7,30.56,2707,85319
2020-08-03 05:56:30,8,30.56,2707,85319
2020-08-03 05:56:40,4,30.54,2708,85319
2020-08-03 05:56:50,5,30.53,2708,85318
2020-08-03 05:57:00,2,30.53,2708,85318
2020-08-03 05:57:10,4,30.53,2708,85318
2020-08-03 05:57:20,2,30.54,2708,85318
2020-08-03 05:57:30,5,30.54,2708,85318
2020-08-03 05:57:40,10,30.56,2707,85318
2020-08-03 05:57:50,19,30.58,2706,85318
2020-08-03 05:58:00,14,30.57,2707,85318
2020-08-03 05:58:10,4,30.55,2707,85318
2020-08-03 05:58:20,4,30.56,2707,85317
2020-08-03 05:58:30,10,30.5,2708,85317
2020-08-03 05:58:40,0,30.54,2708,85317
2020-08-03 05:58:50,0,30.55,2707,85317
2020-08-03 05:59:00,0,30.56,2707,85317
2020-08-03 05:59:10,0,30.55,2707,85317
2020-08-03 05:59:20,0,30.56,2707,85317
2020-08-03 05:59:30,0,30.57,2707,85317
2020-08-03 05:59:40,0,30.59,2706,85316
2020-08-03 05:59:50,0,30.52,2708,85316
2020-08-03 06:00:00,0,30.52,2708,85316
2020-08-03 06:00:10,0,30.54,2707,85316
2020-08-03 06:00:20,0,30.54,2708,85316
2020-08-03 06:00:30,0,30.53,2708,85316
2020-08-03 06:00:40,0,30.52,2708,85316
2020-08-03 06:00:50,7,30.53,2708,85316
2020-08-03 06:01:00,8,30.54,2708,85316
2020-08-03 06:01:10,7,30.55,2708,85315
2020-08-03 06:01:20,4,30.52,2709,85315
2020-08-03 06:01:30,5,30.52,2709,85315
2020-08-03 06:01:40,5,30.52,2708,85315
2020-08-03 06:01:50,5,30.52,2708,85315
2020-08-03 06:02:00,5,30.53,2708,85315
2020-08-03 06:02:10,13,30.53,2708,85315
2020-08-03 06:02:20,0,30.54,2708,85315
2020-08-03 06:02:30,5,30.55,2707,85315
2020-08-03 06:02:40,4,30.55,2707,85314
2020-08-03 06:02:50,4,30.56,2707,85314
2020-08-03 06:03:00,4,30.6,2706,85314
2020-08-03 06:03:10,0,30.59,2706,85314
2020-08-03 06:03:20,5,30.56,2707,85314
2020-08-03 06:03:30,2,30.55,2707,85314
2020-08-03 06:03:40,7,30.55,2707,85314
2020-08-03 06:03:50,7,30.55,2707,85314
2020-08-03 06:04:00,5,30.55,2707,85313
2020-08-03 06:04:10,2,30.56,2707,85313
2020-08-03 06:04:20,0,30.56,2707,85313
2020-08-03 06:04:30,5,30.54,2708,85313
2020-08-03 06:04:40,5,30.54,2708,85313
2020-08-03 06:04:50,0,30.55,2707,85313
2020-08-03 06:05:00,2,30.53,2708,85313
2020-08-03 06:05:10,0,30.55,2707,85313
2020-08-03 06:05:20,0,30.53,2708,85313
2020-08-03 06:05:30,8,30.63,2705,85313
2020-08-03 06:05:40,7,30.66,2703,85313
2020-08-03 06:05:50,10,30.63,2704,85312
2020-08-03 06:06:00,10,30.64,2704,85312
2020-08-03 06:06:10,5,30.66,2703,85312
2020-08-03 06:06:20,10,30.65,2703,85312
2020-08-03 06:06:30,7,30.64,2704,85312
2020-08-03 06:06:40,2,30.61,2705,85311
2020-08-03 06:06:50,2,30.62,2705,85311
2020-08-03 06:07:00,0,30.61,2705,85311
2020-08-03 06:07:10,8,30.63,2704,85311
2020-08-03 06:07:20,0,30.62,2704,85311
2020-08-03 06:07:30,8,30.62,2704,85311
2020-08-03 06:07:40,2,30.64,2703,85311
2020-08-03 06:07:50,5,30.63,2704,85310
2020-08-03 06:08:00,5,30.64,2704,85310
2020-08-03 06:08:10,5,30.63,2704,85310
2020-08-03 06:08:20,2,30.62,2704,85310
2020-08-03 06:08:30,7,30.61,2704,85310
2020-08-03 06:08:40,5,30.6,2705,85310
2020-08-03 06:08:50,10,30.53,2707,85310
2020-08-03 06:09:00,2,30.61,2705,85310
2020-08-03 06:09:10,0,30.61,2705,85309
2020-08-03 06:09:20,0,30.85,2697,85309
2020-08-03 06:09:30,5,30.86,2695,85309
2020-08-03 06:09:40,0,30.84,2696,85309
2020-08-03 06:09:50,0,30.83,2696,85309
2020-08-03 06:10:00,5,30.85,2696,85309
2020-08-03 06:10:10,4,30.84,2696,85309
2020-08-03 06:10:20,2,30.85,2695,85309
2020-08-03 06:10:30,10,30.85,2695,85309
2020-08-03 06:10:40,8,30.86,2695,85309
2020-08-03 06:10:50,4,30.82,2696,85309
2020-08-03 06:11:00,4,30.83,2696,85308
2020-08-03 06:11:10,8,30.83,2696,85308
2020-08-03 06:11:20,5,30.62,2703,85308
2020-08-03 06:11:30,5,30.64,2702,85308
2020-08-03 06:11:40,4,30.64,2702,85308
2020-08-03 06:11:50,2,30.63,2703,85308
2020-08-03 06:12:00,2,30.76,2698,85308
2020-08-03 06:12:10,2,30.74,2699,85308
2020-08-03 06:12:20,7,30.69,2701,85308
2020-08-03 06:12:30,5,30.7,2701,85308
2020-08-03 06:12:40,4,30.7,2701,85308
2020-08-03 06:12:50,4,30.68,2701,85308
2020-08-03 06:13:00,5,30.71,2700,85307
2020-08-03 06:13:10,5,30.68,2701,85307
2020-08-03 06:13:20,4,30.72,2700,85307
2020-08-03 06:13:30,5,30.67,2702,85307
2020-08-03 06:13:40,0,30.68,2701,85307
2020-08-03 06:13:50,7,30.68,2701,85307
2020-08-03 06:14:00,5,30.68,2701,85307
2020-08-03 06:14:10,0,30.67,2701,85307
2020-08-03 06:14:20,2,30.68,2701,85307
2020-08-03 06:14:30,2,30.67,2701,85306
2020-08-03 06:14:40,5,30.67,2701,85306
2020-08-03 06:14:50,5,30.67,2701,85306
2020-08-03 06:15:00,16,30.65,2702,85306
2020-08-03 06:15:10,4,30.68,2701,85306
2020-08-03 06:15:20,2,30.67,2702,85306
2020-08-03 06:15:30,11,30.69,2701,85306
2020-08-03 06:15:40,10,30.69,2701,85306
2020-08-03 06:15:50,2,30.7,2701,85306
2020-08-03 06:16:00,7,30.71,2701,85306
2020-08-03 06:16:10,4,30.69,2701,85306
2020-08-03 06:16:20,0,30.7,2701,85306
2020-08-03 06:16:30,4,30.7,2701,85305
2020-08-03 06:16:40,10,30.69,2702,85305
2020-08-03 06:16:50,0,30.67,2702,85305
2020-08-03 06:17:00,7,30.68,2702,85305
2020-08-03 06:17:10,2,30.68,2702,85305
2020-08-03 06:17:20,0,30.64,2703,85305
2020-08-03 06:17:30,5,30.64,2703,85305
2020-08-03 06:17:40,0,30.65,2702,85305
2020-08-03 06:17:50,2,30.64,2702,85305
2020-08-03 06:18:00,7,30.63,2703,85305
2020-08-03 06:18:10,0,30.63,2703,85305
2020-08-03 06:18:20,0,30.64,2703,85305
2020-08-03 06:18:30,7,30.63,2703,85304
2020-08-03 06:18:40,2,30.63,2703,85304
2020-08-03 06:18:50,7,30.62,2704,85304
2020-08-03 06:19:00,4,30.63,2703,85304
2020-08-03 06:19:10,7,30.62,2704,85304
2020-08-03 06:19:20,0,30.63,2703,85304
2020-08-03 06:19:30,10,30.65,2703,85304
2020-08-03 06:19:40,7,30.66,2703,85304
2020-08-03 06:19:50,0,30.61,2704,85304
2020-08-03 06:20:00,2,30.62,2704,85304
2020-08-03 06:20:10,0,30.61,2704,85304
2020-08-03 06:20:20,0,30.61,2704,85304
2020-08-03 06:20:30,4,30.61,2705,85304
2020-08-03 06:20:40,4,30.61,2704,85304
2020-08-03 06:20:50,0,30.62,2704,85304
2020-08-03 06:21:00,8,30.62,2704,85304
2020-08-03 06:21:10,2,30.57,2705,85304
2020-08-03 06:21:20,4,30.62,2704,85304
2020-08-03 06:21:30,7,30.63,2703,85304
2020-08-03 06:21:40,2,30.63,2703,85304
2020-08-03 06:21:50,0,30.63,2703,85304
2020-08-03 06:22:00,2,30.64,2703,85303
2020-08-03 06:22:10,0,30.63,2703,85303
2020-08-03 06:22:20,0,30.63,2704,85303
2020-08-03 06:22:30,5,30.63,2703,85303
2020-08-03 06:22:40,2,30.63,2704,85303
2020-08-03 06:22:50,4,30.64,2703,85303
2020-08-03 06:23:00,11,30.65,2703,85303
2020-08-03 06:23:10,2,30.63,2704,85303
2020-08-03 06:23:20,8,30.64,2704,85303
2020-08-03 06:23:30,4,30.63,2704,85303
2020-08-03 06:23:40,17,30.64,2704,85303
2020-08-03 06:23:50,11,30.61,2704,85303
2020-08-03 06:24:00,4,30.66,2703,85303
2020-08-03 06:24:10,8,30.66,2703,85303
2020-08-03 06:24:20,5,30.66,2703,85303
2020-08-03 06:24:30,8,30.67,2703,85303
2020-08-03 06:24:40,5,30.66,2703,85303
2020-08-03 06:24:50,0,30.67,2703,85303
2020-08-03 06:25:00,10,30.68,2702,85303
2020-08-03 06:25:10,7,30.66,2703,85303
2020-08-03 06:25:20,0,30.66,2703,85303
2020-08-03 06:25:30,11,30.67,2703,85303
2020-08-03 06:25:40,8,30.67,2703,85303
2020-08-03 06:25:50,8,30.68,2703,85303
2020-08-03 06:26:00,4,30.68,2702,85303
2020-08-03 06:26:10,2,30.68,2702,85303
2020-08-03 06:26:20,5,30.68,2702,85303
2020-08-03 06:26:30,5,30.69,2702,85303
2020-08-03 06:26:40,5,30.69,2702,85303
2020-08-03 06:26:50,8,30.7,2702,85303
2020-08-03 06:27:00,4,30.7,2702,85303
2020-08-03 06:27:10,2,30.7,2702,85303
2020-08-03 06:27:20,0,30.69,2702,85303
2020-08-03 06:27:30,5,30.71,2701,85303
2020-08-03 06:27:40,5,30.71,2701,85302
2020-08-03 06:27:50,7,30.73,2701,85302
2020-08-03 06:28:00,4,30.72,2701,85302
2020-08-03 06:28:10,4,30.73,2701,85302
2020-08-03 06:28:20,7,30.73,2700,85302
2020-08-03 06:28:30,2,30.75,2700,85302
2020-08-03 06:28:40,4,30.75,2700,85302
2020-08-03 06:28:50,0,30.74,2700,85302
2020-08-03 06:29:00,8,30.74,2700,85302
2020-08-03 06:29:10,14,30.73,2700,85302
2020-08-03 06:29:20,2,30.73,2700,85302
2020-08-03 06:29:30,4,30.73,2700,85302
2020-08-03 06:29:40,7,30.74,2700,85302
2020-08-03 06:29:50,8,30.73,2700,85302
2020-08-03 06:30:00,2,30.73,2700,85302
2020-08-03 06:30:10,4,30.72,2701,85302
2020-08-03 06:30:20,5,30.72,2701,85302
2020-08-03 06:30:30,7,30.73,2700,85302
2020-08-03 06:30:40,2,30.74,2700,85302
2020-08-03 06:30:50,2,30.73,2700,85301
2020-08-03 06:31:00,5,30.73,2700,85301
2020-08-03 06:31:10,5,30.7,2702,85301
2020-08-03 06:31:20,2,30.7,2701,85301
2020-08-03 06:31:30,0,30.65,2703,85301
2020-08-03 06:31:40,7,30.7,2702,85301
2020-08-03 06:31:50,2,30.7,2701,85301
2020-08-03 06:32:00,4,30.71,2701,85301
2020-08-03 06:32:10,8,30.7,2702,85301
2020-08-03 06:32:20,4,30.72,2701,85301
2020-08-03 06:32:30,2,30.74,2700,85300
2020-08-03 06:32:40,7,30.74,2700,85300
2020-08-03 06:32:50,8,30.73,2700,85300
2020-08-03 06:33:00,4,30.74,2700,85300
2020-08-03 06:33:10,0,30.73,2700,85300
2020-08-03 06:33:20,4,30.73,2700,85300
2020-08-03 06:33:30,0,30.72,2701,85300
2020-08-03 06:33:40,0,30.72,2701,85300
2020-08-03 06:33:50,0,30.73,2700,85300
2020-08-03 06:34:00,4,30.72,2701,85300
2020-08-03 06:34:10,2,30.73,2700,85300
2020-08-03 06:34:20,2,30.73,2700,85299
2020-08-03 06:34:30,11,30.7,2701,85299
2020-08-03 06:34:40,4,30.71,2701,85299
2020-08-03 06:34:50,4,30.72,2701,85299
2020-08-03 06:35:00,7,30.73,2701,85299
2020-08-03 06:35:10,2,30.73,2700,85299
2020-08-03 06:35:20,2,30.73,2700,85299
2020-08-03 06:35:30,7,30.71,2701,85299
2020-08-03 06:35:40,2,30.71,2700,85299
2020-08-03 06:35:50,2,30.72,2700,85299
2020-08-03 06:36:00,4,30.7,2701,85299
2020-08-03 06:36:10,5,30.7,2701,85298
2020-08-03 06:36:20,0,30.69,2701,85298
2020-08-03 06:36:30,2,30.71,2701,85298
2020-08-03 06:36:40,10,30.69,2701,85298
2020-08-03 06:36:50,2,30.68,2702,85298
2020-08-03 06:37:00,2,30.7,2701,85298
2020-08-03 06:37:10,7,30.68,2702,85298
2020-08-03 06:37:20,5,30.72,2701,85298
2020-08-03 06:37:30,7,30.7,2702,85298
2020-08-03 06:37:40,4,30.64,2703,85298
2020-08-03 06:37:50,0,30.72,2701,85297
2020-08-03 06:38:00,7,30.73,2700,85297
2020-08-03 06:38:10,4,30.72,2700,85297
2020-08-03 06:38:20,2,30.71,2701,85297
2020-08-03 06:38:30,4,30.73,2700,85297
2020-08-03 06:38:40,8,30.72,2700,85297
2020-08-03 06:38:50,2,30.72,2700,85297
2020-08-03 06:39:00,11,30.74,2700,85297
2020-08-03 06:39:10,11,30.67,2701,85297
2020-08-03 06:39:20,2,30.66,2702,85297
2020-08-03 06:39:30,8,30.66,2702,85297
2020-08-03 06:39:40,7,30.65,2702,85297
2020-08-03 06:39:50,0,30.61,2704,85296
2020-08-03 06:40:00,0,30.63,2703,85296
2020-08-03 06:40:10,0,30.61,2704,85296
2020-08-03 06:40:20,0,30.63,2703,85296
2020-08-03 06:40:30,0,30.6,2704,85296
2020-08-03 06:40:40,4,30.61,2704,85296
2020-08-03 06:40:50,7,30.61,2704,85296
2020-08-03 06:41:00,4,30.6,2705,85296
2020-08-03 06:41:10,4,30.57,2706,85296
2020-08-03 06:41:20,8,30.58,2706,85296
2020-08-03 06:41:30,8,30.57,2706,85295
2020-08-03 06:41:40,4,30.57,2706,85295
2020-08-03 06:41:50,5,30.54,2707,85295
2020-08-03 06:42:00,10,30.55,2707,85295
2020-08-03 06:42:10,7,30.56,2706,85295
2020-08-03 06:42:20,28,30.57,2706,85295
2020-08-03 06:42:30,4,30.62,2705,85295
2020-08-03 06:42:40,5,30.64,2704,85295
2020-08-03 06:42:50,13,30.66,2703,85295
2020-08-03 06:43:00,10,30.95,2693,85294
2020-08-03 06:43:10,10,30.96,2692,85294
2020-08-03 06:43:20,10,30.94,2692,85294
2020-08-03 06:43:30,8,30.95,2692,85294
2020-08-03 06:43:40,4,30.95,2692,85294
2020-08-03 06:43:50,4,30.94,2692,85294
2020-08-03 06:44:00,5,30.97,2691,85294
2020-08-03 06:44:10,7,30.97,2691,85293
2020-08-03 06:44:20,0,30.97,2691,85293
2020-08-03 06:44:30,5,30.95,2691,85293
2020-08-03 06:44:40,5,30.96,2691,85293
2020-08-03 06:44:50,2,30.95,2691,85293
2020-08-03 06:45:00,13,30.97,2691,85293
2020-08-03 06:45:10,4,30.95,2692,85293
2020-08-03 06:45:20,0,30.96,2691,85293
2020-08-03 06:45:30,5,30.96,2691,85293
2020-08-03 06:45:40,0,30.97,2691,85293
2020-08-03 06:45:50,0,30.95,2691,85293
2020-08-03 06:46:00,0,30.95,2692,85293
2020-08-03 06:46:10,0,30.95,2691,85293
2020-08-03 06:46:20,0,30.94,2691,85293
2020-08-03 06:46:30,0,30.93,2692,85293
2020-08-03 06:46:40,0,30.95,2692,85293
2020-08-03 06:46:50,2,30.94,2692,85293
2020-08-03 06:47:00,0,30.95,2691,85293
2020-08-03 06:47:10,0,28.87,2773,85293
2020-08-03 06:47:20,0,28.85,2773,85293
2020-08-03 06:47:30,0,28.85,2773,85293
2020-08-03 06:47:40,0,28.86,2774,85293
2020-08-03 06:47:50,0,28.83,2774,85293
2020-08-03 06:48:00,0,28.81,2775,85293
2020-08-03 06:48:10,2,28.86,2774,85293
2020-08-03 06:48:20,2,28.83,2774,85293
2020-08-03 06:48:30,2,28.84,2774,85293